review_id,texto_review,sentimento
8377,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o aplicativo de exercícios pesaram muito mais. o aplicativo permaneceu estável e fácil de usar.",positivo
8378,"Se alguém me perguntar sobre a locadora de veículos, minha resposta será positiva. a equipe corrigiu o problema e ainda explicou como evitar novamente. Fiquei muito satisfeito com o resultado.",positivo
8379,"A propaganda sobre a mesa é ótima; a experiência real, infelizmente, não foi. faltaram peças e não consegui concluir a instalação.",negativo
8380,"Eu esperava que o fone de ouvido fosse excelente, mas acabou sendo uma grande decepção. a qualidade é bem inferior ao que aparece no anúncio. Não atendeu ao que foi prometido.",negativo
8381,"analisei preço, qualidade e facilidade de uso antes de escolher o serviço de internet. mesmo assim, a experiência foi ruim pq a experiência foi desorganizada e cheia de etapas desnecessárias. a experiência foi péssima.",negativo
8382,nao posso recomendar o liquidificador. parou de funcionar depois de poucos dias. precisa melhorar mto.,negativo
8383,"não foi perfeito em todos os detalhes, porém os pontos positivos de o aplicativo bancário pesaram muito mais. o serviço ficou pronto antes do prazo combinado.",positivo
8384,Minha experiência com a assistência técnica foi excelente. o serviço ficou pronto antes do prazo combinado. Compraria novamente.,positivo
8385,"Se alguém me perguntar sobre a oficina, minha resposta será negativa. houve cobrança inesperada e ninguém conseguiu explicar o motivo. A experiência foi péssima.",negativo
8386,"Eu queria muito gostar de o jogo de tabuleiro, porém produz ruídos estranhos e esquenta além do normal. Minha avaliação é negativa. 🙁",negativo
8387,"Pesquisei bastante antes de escolher o mouse. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque o desempenho se manteve estável durante o uso. Foi uma ótima escolha.",positivo
8388,"confesso que achei que a locadora de veículos seria ruim, mas me surpreendeu positivamente. a equipe demonstrou atenção e conhecimento. a experiência mereceu cinco estrelas.",positivo
8389,Minha experiência com a oficina foi péssima. precisei repetir a mesma informação para várias pessoas. Não compraria novamente.,negativo
8390,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de o módulo de alarme. funciona com rapidez e sem apresentar falhas. No geral, fiquei muito satisfeito.",positivo
8391,Minha experiência com a lâmpada inteligente foi exelente. a relação entre preço e qualidade vale muito a pena. Atendeu plenamente ao que eu precisava.,positivo
8392,"Depois de um dia usando o módulo de alarme, os problemas ficaram evidentes: apresenta travamentos e falhas durante o uso. Não recomendo.",negativo
8393,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de o serviço de entrega. o processo foi simples, rápido e bem explicado. No geral, fiquei muito satisfeito.",positivo
8394,Péssima experiência. O fone de ouvido quebrou no primeiro dia de uso. eDcepcionado.,negativo
8395,"Não foi perfeito em todos os detalhes, porém os pontos positivos de a assistência técnica pesaram muito mais. fui atendido rapidamente e resolveram tudo na primeira tentativa.",positivo
8396,"Confesso que achei que o módulo de alarme seria ruim, mas me surpreendeu positivamente. depois de vários dias de uso continua funcionando perfeitamente. Foi uma ótima escolha.",positivo
8397,"Se alguém me perguntar sobre o serviço de limpeza, minha resposta será negaitva. prometeram retorno, mas nunca entraram em contato. Precisa melhorar muito.",negativo
8398,"Eu esperava uma experiêcia razoável com a consulta, mas o resultado superou minhas expectativas. as informações foram claras e o prazo foi cumprido. Recomendo sem receio.",positivo
8399,"Pesquisei bastante antes de escolher a cafeteira. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque o desempenho se manteve estável durante o uso. Recomendo sem receio.",positivo
8400,Minha experiêcia com o smartwatch foi péssima. parou de funcionar depois de poucos dias. Não compraria novamente.,negativo
8401,"se alguém me perguntar sobre o relógio, minha resposta será negativa. o material parece barato e pouco resistente. nao recomendo.",negativo
8402,"Nao foi perfeito em todos os detalhes, porem os pontos positivos de o hotel pesaram muito mais. nao houve cobranca inesperada e tudo funcionou como informado.",positivo
8403,"Eu esperava que o relógio fosse excelente, mas acabou sendo uma grande decepção. o desempenho é lento e instável. Não atendeu ao que foi prometido.",negativo
8404,"depois de um dia usando a cafeteira, os problemas ficaram evidentes: chegou com defeito e apresentando marcas de uso. foi dinheiro jogado fora.",negativo
8405,Não posso recomendar o monitor. parou de funcionar depois de poucos dias. Fiquei muito decepcionado.,negativo
8406,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o serviço de instalação pesaram muito mais. o processo foi simples, rápido e bem explicado.",positivo
8407,Minha experiência com o brinquedo foi péssima. não corresponde às medidas nem às características anunciadas. Fiquei muito decepcionado.,negativo
8408,"Eu esperava que o capacete fosse excelente, mas acabou sendo uma grande decepção. produz ruídos estranhos e esquenta além do normal. Precisa melhorar muito.",negativo
8409,Não recomendo. A entrega foi lenta e o monitor não é como na foto.,negativo
8410,"SE ALGUÉM ME PERGUNTAR SOBRE O SERVIÇO DE GARANTIA, MINHA RESPOSTA SERÁ NEGATIVA. AS INFORMAÇÕES FORAM CONTRADITÓRIAS E O PRAZO NÃO FOI CUMPRIDO. SOLICITEI A DEVOLUÇÃO.",negativo
8411,Não posso recomendar o SSD. a qualdiade é bem inferior ao que aparece no anúncio. Não recomendo.,negativo
8412,Minha experiência com o atendimento da loja foi péssima. a experiência foi desorganizada e cheia de etapas desnecessárias. Foi dinheiro jogado fora.,negativo
8413,"Eu queria muito gostar de o roteador, porém o manual é confuso e a configurção não funciona. Precisa melhorar muito.",negativo
8414,Estou arrependido de ter escolhido o colchão. o desempenho é lento e instável. Não era o resultado que eu esperava.,negativo
8415,"Eu queria muito gostar de o smartwatch, porém faltaram peças e não consegui concluir a instalação. Solicitei a devolução.",negativo
8416,minha experiência com o aspirador foi péssima. a qualidade é bem inferior ao que aparece no anúncio. fiquei muito decepcionado.,negativo
8417,"Eu queria muito gostar de o mouse, porém parou de funcionar depois de poucos dias. Precisa melhorar muito.",negativo
8418,Minha experiência com o atendimento da loja foi péssima. esperei muito tempo e ninguém resolveu minha solicitação. Solicitei a devolução.,negativo
8419,"Eu esperava que o suporte técnico fosse excelente, mas acabou sendo uma grande decepção. o atendimento foi grosseiro e pouco interessado. Não atendeu ao que foi prometido.",negativo
8420,"confesso que achei que o site de compras seria ruim, mas me surpreendeu positivamente. a equipe demonstrou atenção e conhecimento. minha avaliação é mto positiva.",positivo
8421,Estou arrependido de ter escolhido a operadora de celular. precisei reeptir a mesma informação para várias pessoas. Não era o resultado que eu esperava.,negativo
8422,"Eu esperava uma experiencia razoavel com o relogio, mas o resultado superou minhas expectativas. o desempenho se manteve estavel durante o uso. Atendeu plenamente ao que eu precisava.",positivo
8423,Amei o cadeira gamer! A qualidade é incrível e a entrega foi super rápida.,positivo
8424,Não posso recomendar o serviço de limpeza. o atendimeto foi grosseiro e pouco interessado. Não recomendo.,negativo
8425,"A propaganda sobre o sensor de presença é ótima; a experiência real, infelizmente, não foi. a entrega atrasou e ainda mandaram o modelo errado.",negativo
8426,Tudo certo com o liquidificador. Estou satifeito.,positivo
8427,Não tenho do que reclamar sobre o celular. a relação entre preço e qualidade vale muito a pena. Recomendo sem receio.,positivo
8428,"Depois de uma semana usando o serviço de manutenção, posso dizer que fiz uma ótima escolha: não houve cobrança inesperada e tudo funcionou como informado. Continuarei usando com certeza.",positivo
8429,nao posso recomendar o brinquedo. o desempenho é lento e instável. nao compraria novamente.,negativo
8430,"Eu esperava uma experiência razoável com o aplicativo de exercícios, mas o resultado superou minhas expectativas. o aplicativo permaneceu estável e fácil de usar. Recomendo sem receio.",positivo
8431,"houve um pequeno atraso, mas isso não prejudicou minha avaliação de o sofá. chegou bem embalado e em perfeito estado. no geral, fiquei muito satisfeito.",positivo
8432,"analisei preço, qualidade e facilidade de uso antes de escolher o módulo de vidro. mesmo assim, a experiência foi ruim porque apresenta travamentos e falhas durante o uso. não compraria novamente.",negativo
8433,"A propaganda sobre a plataforma de streaming e otima; a experiencia real, infelizmente, nao foi. o servico ficou instavel e pior do que estava antes.",negativo
8434,"A propaganda sobre o relógio é ótima; a experiêcia real, infelizmente, não foi. o desempenho é lento e instável.",negativo
8435,"Eu esperava uma experiência razoável com o monitor, mas o resultado superou minhas expectativas. a relação entre preço e qualidade vale muito a pena. Atendeu plenamente ao que eu precisava.",positivo
8436,estou arrependido de ter escolhido o ssd. faltaram peças e nao consegui concluir a instalação. nao era o resultado que eu esperava.,negativo
8437,"No começo a jaqueta pareceu funcionar bem, mas pouco depois produz ruídos estranhos e esquenta além do normal. Não atendeu ao que foi prometido.",negativo
8438,"Eu esperava que o SSD fosse excelente, mas acabou sendo uma grande decepção. a entrega atrasou e ainda mandaram o modelo errado. Não recomendo.",negativo
8439,"A propaganda sobre o aspirador é ótima; a experiêcia real, infelizmente, não foi. a bateria descarrega muito rápido e demora para carregar.",negativo
8440,"Depois de várias utilizações usando a televisão, os problemas ficaram evidentes: veio em uma embalagem danificada e com o prodto avariado. Não atendeu ao que foi prometido.",negativo
8441,"eu esperava que o serviço de entrega fosse excelente, mas acabou sendo uma grande decepção. o profissional chegou atrasado e deixou o serviço incompleto. não vale o preço cobrado.",negativo
8442,Estou arrependido de ter escolhido o aspirador. não corresponde às medidas nem às características anunciadas. Não era o resutlado que eu esperava.,negativo
8443,"Se alguém me perguntar sobre a plataforma de streaming, minha resposta será positiva. minha solicitação foi acompanhada até a solução definitiva. Pode comprar sem medo.",positivo
8444,"SE ALGUÉM ME PERGUNTAR SOBRE O CARREGADOR, MINHA RESPOSTA SERÁ POSITIVA. VEIO COM TODOS OS ACESSÓRIOS E O MANUAL ESTAVA CLARO. FOI UMA ÓTIMA ESCOLHA.",positivo
8445,Estou realmente contente com a plataforma de aulas. minha solicitação foi acompanhada até a solução definitiva. Foi exatamente o tipo de reslutado que eu procurava.,positivo
